siret,activitePrincipaleEtablissement,etatAdministratifEtablissement,adresse
03912871500016,81.10Z,A,19 RUE JOUFFROY D'ABBANS PARIS 75017 P PAR
21170108100021,85.10Z,A,RUE HENRI VION CLAM 17500
17470111000473,84.23Z,A,BOULEVARD LEON-GAMBETTA CAHORS 46000
19370800500213,85.42Z,A,5 RUE DES TANNEURS TOURS 37000
01982584300014,81.10Z,A,AVENUE FONT DE VEYRE CANNES 06150
21010444400018,84.11Z,A,25 RUE DE VOUGY VILLEBOIS 01150 HOTEL DE VILLE
03869167100010,81.10Z,A,5 RUE BERTHOLLET PARIS 75005
30173391100038,90.03A,A,13 RUE DE BONNEVAUX TARCENAY-FOUCHERANS 25620
25620149200020,36.00Z,A,3 RUE DE L’EGLISE WARLINCOURT-LES-PAS 62760 MAIRIE DE WARLINCOURT-LES-PAS
24600076400042,84.11Z,A,1 AVENUE DU GENERAL DE GAULLE CHANTILLY 60500
03932373800029,68.32A,A,52 AVENUE FOCH PARIS 75016
26760485800022,88.99B,A,107 CHEMIN DES PLANQUES DAMPIERRE-EN-BRAY 76220 MAIRIE
21590386500057,85.10Z,A,60 AVENUE DE LA FRATERNITE MARQUETTE-LEZ-LILLE 59520
30259961800022,02.20Z,A,9 AVENUE EMMANUEL CHABRIER AMBERT 63600
20002861100016,84.11Z,A,LE BOURG ANGLARS-SAINT-FELIX 12390 MAIRIE
04009563000014,81.10Z,A,5 RUE DES ARCHERS LYON 69002
21400333700018,84.11Z,A,247 AVENUE SAINT-SATURNIN YGOS-SAINT-SATURNIN 40110
21600279000139,84.12Z,A,48 RUE DE LA MAIRIE GOUVIEUX 60270 MAIRIE
03913036400019,81.10Z,A,9 RUE DE L’EGLISE ASNIERES-SUR-SEINE 92600 RIS REP MR LATY MICH
03916720000011,81.10Z,A,74 AVENUE JEAN JAURES ARGENTEUIL 95100
30176398300014,81.10Z,A,LES JARDINS JUSSEY 70500
21410224600011,84.11Z,A,LE BOURG SAINT-MARC-DU-COR 41170
21270284900176,42.99Z,A,PL DE L HOTEL DE VILLE GISORS 27140
06920021001683,69.20Z,A,11 RUE GEORGES CHARPAK LIEUSAINT 77127
26170119700012,88.99B,A,BAZAUGES 17490 MAIRIE
21930048000312,85.10Z,A,20 RUE DE LA COTE DU NORD MONTREUIL 93100
13000844400288,84.11Z,A,PLACE JULES FERRY SAINT-DIE-DES-VOSGES 88100 CITE ADMINISTRATIVE
21290039300324,01.49Z,A,ENCLOS DE SERVIGNY CONCARNEAU 29900 MAIRIE DE CONCARNEAU
03272171400015,81.10Z,A,24 RUE STEHELIN BORDEAUX 33000
09938848000016,47.89Z,A,PL DU MARCHE STD NUM T198 MAMOUDZOU 97600
21730328800013,84.11Z,A,25 RUE ANTOINE MONTAGNOLE VIVIERS-DU-LAC 73420
00802404400011,81.10Z,A,RUE PAUL DERIGNAC LIMOGES 87000
21770281000011,84.11Z,A,14 RUE DU PARC MAUPERTHUIS 77120
03870976200017,81.10Z,A,5 RUE ROBERT ESTIENNE PARIS 75008 PARIS REP PAR SARL
30138031700034,68.20A,A,[ND] [ND] [ND] AGDE [ND] [ND]
30091056900015,68.20B,A,CHAMBARON SUR MORGE 63200
20006535700127,85.10Z,A,LE BOURG BOULAZAC ISLE MANOIRE 24330
30146471500020,68.20B,A,173 RUE DES BORDIERS TOURS 37100
30344307100012,68.20A,A,RUE DU GRAND PRE PRALOGNAN-LA-VANOISE 73710 AU TEPPET
17300001900039,84.11Z,A,24 RUE DES BARRIS LE VIGAN 30120
20009651900018,84.13Z,A,213 ANCIENNE ROUTE DE VILLERS VILLERS-ECALLES 76360
03891191300010,81.10Z,A,36 RUE CHAUVEAU NEUILLY-SUR-SEINE 92200
02152155400010,81.10Z,A,AVENUE DE BEAUREGARD AIX-EN-PROVENCE 13100 PRO LA MARGERIDE AIX
21330090800083,84.13Z,A,ALLEE DE POGGIO MIRTETO CANEJAN 33610 MAIRIE
29130311300018,42.99Z,A,366 ROUTE DES SAINTES MARIES DE LA MER ARLES 13200 SMGAS PAYS D'ARLES
00925851800019,81.10Z,A,10 RUE DE L'ARQUEBUSE REIMS 51100 MR CRETON MICHEL
21150006100026,85.20Z,A,ANGLARDS-DE-SALERS 15380
21020289100045,85.20Z,A,1 RUE SAINT LAZARE LA FERTE-MILON 02460
21480042700061,42.99Z,A,CHASTEL-NOUVEL 48000 HOTEL DE VILLE
30222307800049,56.21Z,A,5 RUE DE LA CROIX BRANDET ANGOULEME 16000
18971019700014,56.29B,A,RUE DUGOMMIER POINTE A PITRE 97110
02152067100013,81.10Z,A,1 BD C ET J BARTHELEMY ALLAUCH 13190
21250482300056,42.99Z,A,RECOLOGNE 25170 AU VILLAGE
30007104000012,69.20Z,A,14 RUE PORTALIS PARIS 75008
17630231300141,84.11Z,A,63 BOULEVARD BERTHELOT CLERMONT-FERRAND 63000
21660023900026,85.20Z,A,1 RUE MARECHAL JOFFRE BOULETERNERE 66130
29800311200018,42.99Z,A,481 RUE DU GENERAL LECLERC LIERCOURT 80580 MAIRIE
17830431700021,85.60Z,A,AVENUE DE BELGIQUE HYERES 83400
20008482000014,84.11Z,A,1 PL GILBERT COTTET-EMARD LAVANS-LES-SAINT-CLAUDE 39170
21300350200043,85.20Z,A,14 RUE GORLIER LE VIGAN 30120
26350224700012,88.99B,A,5 RUE DU GRIFFON RENNES 35000 1 A 5
03897268300015,81.10Z,A,135 BOULEVARD DE MENILMONTANT PARIS 75011
21130055300032,85.10Z,A,ALLEE DE LA GDE BASTIDE CAZAULX MARSEILLE 13012
29570582600010,42.99Z,A,3 RUE DU TELEGRAPHE VERNEVILLE 57130 MAIRIE
03900721600011,81.10Z,A,22 AVENUE CHARLES DE GAULLE NEUILLY-SUR-SEINE 92200 RIS REP PAR
26380577200013,88.99B,A,CRAS 38210
03923111300018,81.10Z,A,4 RUE BURNOUF PARIS 75019
19700038300012,85.32Z,A,16 PLACE DU 11E CHASSEURS VESOUL 70000
21050095500013,84.11Z,A,1 PLACE DE LA MAIRIE LE NOYER 05500 LA VILLE
21750001618714,84.11Z,A,207 RUE DE BERCY PARIS 75012
21140297900010,84.11Z,A,6 RUE DE L'EGLISE GAVRUS 14210
18000608200416,85.31Z,A,RUE ABOU AMER BEN ALALA
30192394200074,68.20B,A,150 RUE DU VIDOURLE AIGUES-MORTES 30220 LES RIVE DE LA TOUR N 40
05520098400726,46.73A,A,305 RUE EINSTEIN VAUX-LE-PENIL 77000 ZONE INDUSTRIELLE
17350431700269,84.12Z,A,BOULEVARD WALDECK ROUSSEAU VITRE 35500 GROUPE SCOLAIRE HODEYER
26330023800015,88.99B,A,AYGUEMORTE-LES-GRAVES 33640 MAIRIE
26440035900123,88.99B,A,9 RUE MARCEL DENIAU ORVAULT 44700 MAIRIE
30289394600038,68.20A,A,[ND] [ND] [ND] ESPIRA DE L'AGLY [ND] [ND]
03886038300017,81.10Z,A,61 AVENUE DES CHARMES FONTENAY-SOUS-BOIS 94120 NNES REP PAR
30231494300044,43.22A,A,49 AVENUE LEFEVRE VAULX-EN-VELIN 69120
21010053300616,68.20B,A,11 RUE PAUL ET LOUISE PIODA BOURG-EN-BRESSE 01000
03922511500011,81.10Z,A,2 RUE DUPLEIX PARIS 75015
26800169000018,88.99B,A,38 ROUTE NATIONALE LE BOISLE 80150 MAIRIE
21974020600285,56.29B,A,41 AVENUE MAHATMA GANDHI SAINTE-SUZANNE 97441
21930010000076,85.10Z,A,2 RUE DE LA TERRE SAINT-BLAISE BONDY 93140
21250031800010,84.11Z,A,8 AVENUE ARISTIDE BRIAND AUDINCOURT 25400
30109818200027,56.10A,A,196 RUE SAINT-HONORE PARIS 75001
21370274900028,85.10Z,A,LE BOURG VILLEBOURG 37370
04388025100012,81.10Z,A,5 RUE FRANCOIS PONSARD PARIS 75016 16 REP PAR SARL S-T-
17860111800999,84.23Z,A,4 BD MAL DE LATTRE DE TASSIGNY POITIERS 86000 PALAIS DE JUSTICE
01982175000015,81.10Z,A,55 AVENUE DE SOSPEL MENTON 06500
30325228200015,94.12Z,A,DOM DE CORNAY SAINT-CYR-EN-VAL 45590
03934198700012,81.10Z,A,18 RUE SADI CARNOT MONTROUGE 92120 E 92 REP PAR
30035225900018,52.23Z,A,135 RUE D'ABOUKIR PARIS 75002
21620193900388,85.10Z,A,13 RUE VAN DYCK CALAIS 62100
21180036200025,85.20Z,A,LE BOURG BRINAY 18120
21280246600020,85.20Z,A,20 RUE JULES FERRY MESLAY-LE-VIDAME 28360
09413205700012,58.11Z,A,16 RUE DU MANGUIER MAMOUDZOU 97600
21300029200010,84.11Z,A,PLACE DE LA MAIRIE BARJAC 30430
21620165700022,85.20Z,A,LA PLACE BOURNONVILLE 62240
21830050700215,88.91A,A,LES COLLETTES DRAGUIGNAN 83300
01979286000017,81.10Z,A,4 AVENUE DOCTEUR RAYMOND PICAUD CANNES 06400
21670180500329,42.99Z,A,1 PLACE CHARLES DE GAULLE HAGUENAU 67500
04008980700016,81.10Z,A,246 RUE COMMANDANT CHARCOT SAINTE-FOY-LES-LYON 69110
20008166900042,84.11Z,A,LLE BOURG L'OREE-D'ECOUVES 61320
03906196500024,81.10Z,A,3 RUE BOUILLOUX-LAFONT PARIS 75015
01956292500016,81.10Z,A,RUE DE VALSERRES GAP 05000
29410043300019,42.99Z,A,SAINT-LEONARD-EN-BEAUCE 41370
21510212000387,85.20Z,A,RUE RENE LEMAIRE EPERNAY 51200
19540070000017,85.31Z,A,12 RUE JACQUES CALLOT VANDŒUVRE-LES-NANCY 54500
18670721200012,94.91Z,A,2 RUE DU PRESBYTERE WASSELONNE 67310
21480107800038,36.00Z,A,PALHERS 48100 MAIRIE
21510377100022,85.10Z,A,GRANDE RUE NUISEMENT-SUR-COOLE 51240
21540395700677,85.20Z,A,2 ALLEE AIME CESAIRE NANCY 54100 HAUT DU LIEVRE
22810001200175,86.21Z,A,17 RUE CHARLES PORTAL ALBI 81000
22590001801582,84.11Z,A,RUE DE NICE CAMBRAI 59400
21670340500052,55.30Z,A,RUE PRINCIPALE OBERBRONN 67110
21380133500018,84.11Z,A,11 CHEMIN D’ORGEOISE COUBLEVIE 38500 LE CHATEAU
30216260700030,46.69B,A,76 RUE AMPERE LUDRES 54710
20005800600038,42.99Z,A,PLACE SALVADOR ALLENDE CRETEIL 94000
13001727000104,85.42Z,A,1 RUE DE LA LIBERATION JOUY-EN-JOSAS 78350
19690189600015,85.42Z,A,9 RUE CARNOT SAINT-CYR-AU-MONT-D'OR 69450
26540011900623,88.99B,A,42 AVENUE DU ROSE POIRIER EPINAL 88000
03893181200010,81.10Z,A,11 BOULEVARD VOLTAIRE ISSY-LES-MOULINEAUX 92130 THERESE
29450180400016,42.99Z,A,1 PLACE HONORE COMBE COURTENAY 45320 MAIRIE
05450146500014,24.51Z,A,103 BOULEVARD DENFERT-ROCHEREAU VOIRON 38500
21160089500034,85.10Z,A,23 AVENUE DE BARBEZIEUX CHATEAUBERNARD 16100
02406150900030,68.10Z,A,1 RUE MARTIN FLACOURT SAINTE-MARIE 97438
04008091300011,81.10Z,A,3 RUE D'ALGERIE LYON 69001
21120036500081,37.00Z,A,BROMMAT 12600 MAIRIE
30271878800029,94.11Z,A,4 AVENUE DU CHAMP DE FOIRE BOURG-EN-BRESSE 01000 MAISON DE L'AGRICULTURE
20001371200191,35.11Z,A,MAIAO MOOREA MAIAO 98728 MAIRIE
17420001400010,84.11Z,A,2 RUE CHARLES DE GAULLE SAINT-ETIENNE 42000
21800319200075,68.20B,A,PLACE ALBERTI LECAT FORT-MAHON-PLAGE 80120 MAIRIE
20001341500035,85.20Z,A,APATAKI ARUTUA 98761
30269556400641,94.99Z,A,AVENUE NINA SIMONE MONTPELLIER 34000 ZAC PORT MARIANNE HIPPOCRATE
21650269000029,85.20Z,A,LESCURRY 65140
20007147000013,84.11Z,A,18 RUE DE VOUROUX VARENNES-SUR-ALLIER 03150
26250638900077,88.91A,A,RUE CHOPIN MONTBELIARD 25200
21330522000294,90.04Z,A,65 RUE LAMARTINE TALENCE 33400
20006625600203,85.20Z,A,RUE GAMBETTA GOUFFERN EN AUGE 61160
21540330400011,84.11Z,A,RUE DE LA MAIRIE LUPCOURT 54210
13000836001003,84.11Z,A,QUAI JEAN MOULIN ROUEN 76100
21060088800130,85.20Z,A,RUE DE LA SANTOLINE NICE 06200 SAINT AUGUSTIN
02100480900014,81.10Z,A,98 RUE DES HORTS FREJUS 83600
21830137200338,85.20Z,A,105 IMPASSE DES COLLINES TOULON 83200
21630393300040,55.30Z,A,SAINT-REMY-SUR-DUROLLE 63550
21620011300050,84.11Z,A,51 RUE DE L'EGLISE AGNEZ-LES-DUISANS 62161
21560030500068,42.99Z,A,1 PL DE LA MAIRIE CAMOEL 56130 MAIRIE
21850157500011,84.11Z,A,RUE DE LA SAULNERIE MOUTIERS-SUR-LE-LAY 85320
21310555402153,85.20Z,A,110 ROUTE DE BLAGNAC TOULOUSE 31200
20008417600078,85.10Z,A,4 RUE DU BIEF LAMBALLE-ARMOR 22400
26020131400010,88.99B,A,2 PLACE DE LA MAIRIE BUCY-LES-PIERREPONT 02350 MAIRIE
30090055200021,47.61Z,A,66 AVENUE DU GENERAL DE GAULLE LE MANS 72000
18670817800014,94.91Z,A,PRESBYTERE PROTESTANT ITTENHEIM 67117
21390181200015,84.11Z,A,MAIRIE SAINT-MAURICE-CRILLAT 39130
20008210500798,86.10Z,A,8 RUE JEAN DOLLFUS PARIS 75018
08608029800036,10.84Z,A,690 RUE DU VIEUX BOURG BOIGNY-SUR-BIONNE 45760
19441548500011,85.31Z,A,60 RUE DE L'OUCHE QUINET SAINT-SEBASTIEN-SUR-LOIRE 44230
21330192200257,87.30A,A,ALL FERNAND LATASTE GRADIGNAN 33170
21500596800015,84.11Z,A,1 LA FOURQUETTE THEVILLE 50330
21380382800259,36.00Z,A,36 AVENUE GENERAL DE GAULLE SAINT-EGREVE 38120 MAIRIE
21930046400175,85.20Z,A,54 AVENUE BENOIT MALON LIVRY-GARGAN 93190
26560209400012,88.99B,A,1 RUE DE LA FONTAINE BILLIO 56420 MAIRIE
21040207900029,85.20Z,A,LE VILLAGE SIGOYER 04200
17330230800858,84.11Z,A,37 PLACE DU MARCADIEU LEMBEYE 64350 PLACE DU MARCHE
26010149800012,88.99B,A,1 PLACE DE LA MAIRIE BALAN 01360 MAIRIE
19370800500171,85.42Z,A,PARC DE GRANDMONT TOURS 37000
20007613100024,84.11Z,A,11 COURS GUYNEMER COMPIEGNE 60200
21130112200035,85.20Z,A,LA BASTIDE BERTIN VELAUX 13880
20009573500011,88.99B,A,575 AVENUE DES RESISTANTS MANZAC-SUR-VERN 24110 MAIRIE
29520453100012,42.99Z,A,HUMES-JORQUENAY 52200
13001331100803,84.11Z,A,PL DE BESAGNE TOULON 83000 CENTRE MAYOL
13000844400270,84.11Z,A,1 RUE DU 79EME R.I. NEUFCHATEAU 88300
05650224801180,46.73A,A,21 RUE DES BRUYERES PUSIGNAN 69330 ZI DU MARIAGE - VOIE C
06635133900032,47.89Z,A,PL DU MARCHE COUVERT BOX B 04 MAMOUDZOU 97600
30269863400094,82.99Z,A,QUAI SUD GRANDCAMP-MAISY 14450
30250567200048,46.44Z,A,37 ROUTE DE VERSAILLES CHAMPLAN 91160
04602003800017,66.19A,A,CIRENDINU ZONZA 20124
03918327200010,81.10Z,A,76 RUE GABRIEL PERI MONTROUGE 92120 76-78
21170153700097,35.11Z,A,21 AVENUE DE LA REPUBLIQUE ESNANDES 17137 MAIRIE
21620643300015,84.11Z,A,RUE DU BIEZ OUTREAU 62230
01324538600019,81.10Z,A,33 RUE BECLARD ANGERS 49100
21060077100039,85.20Z,A,PL DU PLAN LUCERAM 06440
03900954300016,81.10Z,A,23 RUE COPERNIC PARIS 75016
03933050100014,81.10Z,A,114 BOULEVARD SAINT-GERMAIN PARIS 75006 UE 75003 PARIS REP P
03874407400014,81.10Z,A,7 RUE MARGUERITTE PARIS 75017 GOBE CLAUDINE REP PA
03905278200016,81.10Z,A,54 RUE DE CLICHY PARIS 75009 P SA IMMEUBLES DOMAI
17140131800042,87.90A,A,RUE SAINT-MANVIEU CAEN 14000 PALAIS DE JUSTICE
03969167000010,81.10Z,A,50 RUE ANTOINE EYRAUD PELUSSIN 42410
21850042900129,42.99Z,A,RUE DU 11 NOVEMBRE CHAILLE-LES-MARAIS 85450 MAIRIE
09413048100016,68.31Z,A,ZI KAWENI MAMOUDZOU 97600
21710579000018,84.11Z,A,VILLENEUVE-EN-MONTAGNE 71390
25380273000023,38.21Z,A,AVENUE DES FRERES LUMIERE BOURGOIN-JALLIEU 38300
21470323300319,55.30Z,A,RUE DU ROOY VILLENEUVE-SUR-LOT 47300
13000835200804,84.11Z,A,33 RUE JEANNE MARVIG TOULOUSE 31400
04013558400015,81.10Z,A,66 RUE PRESIDENT EDOUARD HERRIOT LYON 69002
21630459200035,84.11Z,A,7 RUE DE L’EGLISE VILLENEUVE-LES-CERFS 63310
20006622300088,42.99Z,A,ROUTE DE FOIX LE FOSSAT 09130
21410018200515,85.20Z,A,49 RUE DE BEL-AIR BLOIS 41000
21810068300034,42.99Z,A,COMBEFA 81640 MAIRIE
21030259200014,84.11Z,A,22 RUE GRANDE SAINT-SAUVIER 03370
17450431600517,85.60Z,A,25 RUE JEAN JAURES MONTARGIS 45200
18670870700085,94.91Z,A,16 RUE BRULEE STRASBOURG 67000
21590516700056,56.29B,A,428 ROUTE DE BOURBOURG RUBROUCK 59285
19974045700031,56.29B,A,20 RUE DU LYCEE LES AVIRONS 97425
03886577000010,81.10Z,A,19 RUE COLLIN PUTEAUX 92800 111 A 115 RUE JEAN JAURES
18008901302268,72.20Z,A,1 RUE BLESSIG STRASBOURG 67000
29520185900010,42.99Z,A,LENIZEUL VAL DE MEUSE 52140 MAIRIE
21500522400039,42.99Z,A,2 VILLAGE DE L’EGLISE SAINT-MAURICE-EN-COTENTIN 50270 MAIRIE
21110086200021,85.20Z,A,49 AVENUE DE LA MER CAVES 11510
21150116800010,84.11Z,A,MARCHASTEL 15400 HOTEL DE VILLE
21090224300018,84.11Z,A,ROUTE DE PAMIERS PAILHES 09130
30056968800017,47.11B,A,11 RUE GEOFFROY-MARIE PARIS 75009
21890113000037,36.00Z,A,COLLEMIERS 89100 MAIRIE
29250996500029,42.99Z,A,1 PLACE DE LA POSTE NAISEY-LES-GRANGES 25360 MAIRIE
21570564100011,84.11Z,A,1 PLACE DU GENERAL DE GAULLE RECHICOURT-LE-CHATEAU 57810
21330393600081,49.39A,A,PL DE VERDUN SAINT-DENIS-DE-PILE 33910
21971102500045,85.10Z,A,RUE ROSUEL DOUSSAINT ANSE-BERTRAND 97121 CAMPECHE
30100019600032,47.11B,A,1 RUE DE LA GARE FORBACH 57600
30339981000033,35.11Z,A,33 RUE PIERRE MANSENCAL HOUEILLES 47420
26930031500026,88.99B,A,20 RUE CLAUDE PERNES ROSNY-SOUS-BOIS 93110 MAIRIE
13000491400029,84.12Z,A,14 RUE SAINT-DOMINIQUE PARIS 75007
26610355500014,88.99B,A,RUE DE LA SICOTIERE VALFRAMBERT 61250 MAIRIE
03893633200014,81.10Z,A,31 RUE MARTIN LEVASSEUR SAINT-OUEN-SUR-SEINE 93400
03885562300013,81.10Z,A,24 RUE TRUFFAUT PARIS 75017
21080439900033,36.00Z,A,GRAND'RUE VILLERS-SUR-BAR 08350 MAIRIE
21280375300012,84.11Z,A,4 GRANDE RUE SERVILLE 28410
26910086300027,88.99B,A,4 RUE DE LA MAIRIE OLLAINVILLE 91340
21440115000013,84.11Z,A,150 RUE D’ANJOU OUDON 44521
21280242500018,84.11Z,A,MEREGLISE 28120
04207694300010,81.10Z,A,AVENUE DES ALPES SAINT-MARCELLIN 38160
09647162800030,68.20B,A,50 AVENUE DE L'EGLISE SAINT-JOSEPH PAU 64000
20006815300051,85.20Z,A,LE BOURG SAINT GERY-VERS 46090
21920040900213,85.10Z,A,21 VILLA MARGUERITE ISSY-LES-MOULINEAUX 92130
26380317300016,88.99B,A,2 PLACE HENRI GERBE BREZINS 38590 MAIRIE
26700085900012,88.99B,A,8 GRANDE RUE BOULT 70190 MAIRIE
20006965600011,84.11Z,A,24 PLACE GAMBETTA SABRES 40630 MAIRIE DE SABRES
21710548500023,85.20Z,A,LE BOURG TRONCHY 71440
21930047200319,88.10A,A,7 PLACE JEAN MERMOZ MONTFERMEIL 93370 MAIRIE
21730282700068,49.39A,A,LE BOURG SAINT-THIBAUD-DE-COUZ 73160 MAIRIE
30105288200026,28.12Z,A,ZONE INDUST DES DAMES CLAYES-SOUS-BOIS (LES) 78340 ZONE INDUSTRIELLE DES DAME
21030022400024,85.20Z,A,4 RUE DE LA REBONDINE BELLENAVES 03330
26310012500107,86.21Z,A,8 RUE VIGUERIE TOULOUSE 31300
26750004903548,87.30A,A,44 BOULEVARD DE GRENELLE PARIS 75015 44-46
06050032900036,08.12Z,A,601 CHEMIN DU COURTILET LA RIVIERE 38210
03891218400017,81.10Z,A,7 RUE DANTE PARIS 75005 S PERRET REP PAR
04013810900018,81.10Z,A,6 ALLEE JULIEN DUVIVIER VILLEURBANNE 69100
26590682600218,86.10Z,A,52 PLACE DU ONZE NOVEMBRE ROOST-WARENDIN 59286
30244945900056,86.90F,A,7 RUE DE LA GROIE SAINT-NAZAIRE-SUR-CHARENTE 17780
06750149400016,71.12B,A,20 RUE PAUL HELBRONNER GRENOBLE 38100
21400157000040,85.20Z,A,296 PLACE DES ECOLES LIT-ET-MIXE 40170
21400029100069,42.99Z,A,45 ROUTE DE VIELLE-TURSAN BATS 40320
21100412200019,84.11Z,A,PL DE LA MAIRIE VILLERET 10330
26561337200043,86.10Z,A,20 BD GEN MAURICE GUILLAUDOT VANNES 56000
21700503200016,84.11Z,A,TRAITIEFONTAINE 70190
21210500100078,42.99Z,A,PLACE PION POUILLENAY 21150 MAIRIE
03868473400015,81.10Z,A,73 QUAI D'ORSAY PARIS 75007
21370028900027,85.20Z,A,1 RUE DE LA GARE BOSSAY-SUR-CLAISE 37290
21290024500177,84.12Z,A,PLACE DE LA MAIRIE CARHAIX-PLOUGUER 29270
30112737900032,68.20B,A,278 AVENUE DE FABRON NICE 06200
21170237800053,42.99Z,A,42 AVENUE DU GENERAL DE GAULLE MOEZE 17780
21380099800022,85.20Z,A,CHEVRIERES 38160
21680137300046,36.00Z,A,93 RUE LEPUIX HINDLINGEN 68580
26640512500011,88.99B,A,TARSACQ 64360
21930013400232,85.20Z,A,7 AVENUE MARCEL DASSAULT LE BOURGET 93350
30316677100020,68.20A,A,ROUTE DE DIDIER FORT-DE-FRANCE 97200
01286331200018,81.10Z,A,12 PLACE DU CHAMP DE MARS SAINT-LO 50000 N  12 A 15
21180197200202,49.39A,A,2 RUE PHILIBERT AUDEBRAND SAINT-AMAND-MONTROND 18200 MAIRIE  MR VINCON SERGE
24300064300086,38.11Z,A,1 RUE DU COLISEE NIMES 30000 LE COLISEE
30292008700012,94.11Z,A,30 PLACE HENRI DUNANT CLERMONT-FERRAND 63000
21310159500030,42.99Z,A,LE CUING 31210 MAIRIE
21810126900031,37.00Z,A,LACOUGOTTE-CADOUL 81500 MAIRIE
26530033500014,87.10A,A,5 RUE DE BRETAGNE BALLOTS 53350
26600711100732,86.10Z,A,30 QUAI D'AMONT CREIL 60100
03897861500011,81.10Z,A,62 RUE DE VOUILLE PARIS 75015 P PAR
21640061400030,85.20Z,A,PLACE DU GENERAL DE GAULLE ARTIX 64170
21920024300265,88.91A,A,7 RUE PALLOY CLICHY 92110 BAT.B
02152457400015,81.10Z,A,11 RUE BORDE MARSEILLE 13008
21740119900138,85.20Z,A,ROUTE DE L X EVIAN-LES-BAINS 74500 CHEZ BRUCHON
03911250300014,81.10Z,A,42 RUE DU CARDINAL LEMOINE PARIS 75005
05226335700015,81.10Z,A,25 RUE DU GRAND MARCHE TOURS 37000
21450031600069,55.30Z,A,ALLEE DU CHATEAU BELLEGARDE 45270
26350360900012,88.99B,A,22 RUE DE BRETAGNE BRIE 35150 MAIRIE
21530119300060,42.99Z,A,2 RUE DU MAINE L'HUISSERIE 53970 MAIRIE
03935003800012,81.10Z,A,6 RUE DU TINTORET ASNIERES-SUR-SEINE 92600 NE COLOMBES 92 REP P
26020584400012,88.99B,A,9 PLACE DU GENERAL DE GAULLE PAVANT 02310 MAIRIE
30287246000043,93.12Z,A,35 RUE JEAN DE LA BRUYERE REIMS 51100 CHEZ NORBERT PERREUX
03863198200014,81.10Z,A,SUPER LIORAN LAVEISSIERE 15300
21250617400011,84.11Z,A,PL CENTRALE VILLARS-SOUS-DAMPJOUX 25190
21440143200130,85.10Z,A,RUE DES JARDINS REZE 44400
21180197200236,59.14Z,A,25 RUE HENRI BARBUSSE SAINT-AMAND-MONTROND 18200
21380521100017,84.11Z,A,LA VALETTE 38350 HOTEL DE VILLE
19331895300018,85.31Z,A,ESPLANADE FRANCOIS MITTERRAND LORMONT 33310
21500543000040,36.00Z,A,2 RUE ALPHONSE LENOIR SAINT-QUENTIN-SUR-LE-HOMME 50220 MAIRIE
21580169700016,84.11Z,A,MOISSY-MOULINOT 58190
03874023900017,81.10Z,A,15 RUE FOURCROY PARIS 75017
21340080700052,37.00Z,A,COLOMBIERES-SUR-ORB 34390 HOTEL DE VILLE
26660019600015,88.99B,A,BOULEVARD MARECHAL JOFFRE CERET 66400
26890350700013,88.99B,A,MAIRIE SAINT LOUP D'ORDON 89330
03925064200012,81.10Z,A,15 RUE ROQUEPINE PARIS 75008
17590431701169,84.12Z,A,7 RUE NATIONALE DUNKERQUE 59140
21130055303879,85.10Z,A,8 PLACE ENGALIERE MARSEILLE 13008
21310106600024,85.10Z,A,CARAMAN CARAMAN 31460
21330192200075,85.20Z,A,RUE CELESTIN FRENET GRADIGNAN 33170
25110070700024,36.00Z,A,HOTEL DE VILLE SAINT NAZAIRE D'AUDE 11120
26760176300126,86.10Z,A,RUE CHARLES PERRAULT CLEON 76410
09682009700523,46.74B,A,33 RUE LAZARE CARNOT ALENCON 61000
22320001500590,71.20B,A,CHEMIN DE NAREOUX AUCH 32000
21140643400053,85.20Z,A,RUE ETERNELLE SAINT-PAUL-DU-VERNAY 14490
21100284500017,84.11Z,A,PLACE DE LA MAIRIE POIVRES 10700
29100045300014,42.99Z,A,17 RUE LES CLOTS ASSENCIERES 10220 MAIRIE
26140648200016,88.99B,A,4 AVENUE DE VERDUN BONNEBOSQ 14340 MAIRIE
01365954500019,81.10Z,A,34 RUE DU BOIS BOURGEOIS MONTBELIARD 25200
22950127500239,86.22C,A,17 RUE DE COUDRAY ARGENTEUIL 95100
30347272400036,68.20A,A,LES ORGIERES AURIS 38142
03929236200017,81.10Z,A,38 RUE BOULARD PARIS 75014 P PAR SARL IMMOBILIE
20000538700010,84.11Z,A,MAISON VALLEE DE BATSURGUERE OSSEN 65100
21380563300467,84.12Z,A,PLACE STALINGRAD VOIRON 38500
21220278200828,56.29B,A,11 RUE DES CLOTURES SAINT-BRIEUC 22000 ZA LA BEAUCHEE
30166997400026,47.91A,A,RUE NICOLAS APPERT TOULON 83100 STE MUSSE
03937507600013,81.10Z,A,15 BOULEVARD DE L'ORANGERIE MONTMORENCY 95160 ME DU LAC 95 ST GRAT
21830063000116,01.49Z,A,QUA DE FEOUGAS LA GARDE-FREINET 83680
30053987100024,47.30Z,A,PORT DE PLAISANCE BONIFACIO 20169
13001779101024,84.13Z,A,115 RUE DES AMIDONNIERS TOULOUSE 31000
21550335000021,85.20Z,A,RUE DE LA CURE MENIL-SUR-SAULX 55500
21400307100138,42.99Z,A,339 RUE BROUSTRA SORE 40430 MAIRIE
21500556200040,42.99Z,A,LE BOURG SAINTE-SUZANNE-SUR-VIRE 50750
